,train,val,test
930,TCGA-BH-A0W3-01A-01-BS1.9f99ad93-48ed-4780-ac06-f70d8aefb2f5,,
931,TCGA-BH-A0W3-01A-01-TS1.bb03a842-a10c-46d5-a07b-829be4a3fb68,,
932,TCGA-BH-A0W4-01A-01-BSA.010d7af0-073a-48aa-a257-10583b33c6f7,,
933,TCGA-BH-A0W4-01A-01-TSA.f592ae5d-5e10-4502-ba88-cea79f42f77e,,
934,TCGA-BH-A0W5-01A-01-BSA.f3d54f51-a213-4c52-8eeb-1220f24364e4,,
935,TCGA-BH-A0W5-01A-01-TSA.2782f5fb-36e6-4c68-a5f9-9d740f54ac7d,,
936,TCGA-BH-A0W7-01A-01-BS1.2185822c-9943-42de-8ca0-ae0d61c664e8,,
937,TCGA-BH-A0W7-01A-01-MS1.450c62bd-b813-49cb-b6a9-5e483eff2247,,
938,TCGA-BH-A18F-01A-01-TSA.04018194-c078-409d-9fcc-6519b9609fb0,,
939,TCGA-BH-A18H-01A-01-TSA.75dba5a3-f9f5-4ff4-814c-7d2451820e03,,
940,TCGA-BH-A18I-01A-01-TSA.ef056365-4256-4249-9632-5647ee23a6dc,,
941,TCGA-BH-A18L-01A-03-TSC.6bf9df68-0928-475d-89d6-2d92223306f7,,
942,TCGA-BH-A18M-01A-01-TSA.b628e098-1358-4a68-a30f-8b044a26b405,,
943,TCGA-BH-A18N-01A-01-TSA.fa28d892-c8d9-4e85-af22-24c75bb952f9,,
944,TCGA-BH-A18S-01A-01-TSA.b3a7ecb9-c4bb-4f9d-8886-5884b6335567,,
945,TCGA-BH-A18U-01A-02-TSB.157a84f2-044a-4414-a029-d5b626e1b53e,,
946,TCGA-BH-A1EO-01A-01-TSA.f976fed3-c414-4f35-84cf-76c2f04e1de1,,
947,TCGA-BH-A1ES-01A-01-TSA.94f9e0f1-711e-40aa-a249-119871c21dd2,,
948,TCGA-BH-A1ET-01A-01-TSA.a4706ce4-60f8-4373-b77c-0d3ff31d8324,,
949,TCGA-BH-A1EU-01A-01-TSA.ce198ff0-3faf-4c61-b810-eac6d14f9a28,,
950,TCGA-BH-A1EV-01A-01-TSA.ed83f6be-600b-45e7-a9b0-b56a5a53e614,,
951,TCGA-BH-A1EX-01A-01-TSA.744ac7ab-1815-4c2c-9d49-26b51cbfe3af,,
952,TCGA-BH-A1EY-01A-01-TSA.ccf39db7-4c9d-41a0-a961-b2819792db71,,
953,TCGA-BH-A1F2-01A-03-TSC.a4a61b6f-13fa-4a9b-9215-22b570a9785a,,
954,TCGA-BH-A1F5-01A-01-TSA.1b252a9c-e4fa-4eb3-bc26-3140c42c4b31,,
955,TCGA-BH-A1FB-01A-01-TSA.edd6c603-21aa-4892-a14a-74a5e8dc90a2,,
956,TCGA-BH-A1FD-01A-01-TSA.5f2d753e-6d27-482c-a216-ffb3a728b743,,
957,TCGA-BH-A1FE-01A-01-TSA.d6713956-a320-419d-9e3d-ff9a8951a2d0,,
958,TCGA-BH-A1FG-01A-01-TSA.4849c9e1-df17-412b-9497-4f598036fc0c,,
959,TCGA-BH-A1FH-01A-01-TSA.3b7ff547-372f-4e5c-966e-aa988d623af3,,
960,TCGA-BH-A1FL-01A-01-TSA.719d631e-5a72-4b1a-9cc1-5f22c727dfef,,
961,TCGA-BH-A1FM-01A-01-TSA.1154cfd6-e765-4638-ab9c-18dbc9f49148,,
962,TCGA-BH-A1FN-01A-01-TSA.282e0721-24ae-47b0-a418-539a8b5c5241,,
963,TCGA-BH-A1FR-01A-01-TSA.14d3ab9f-6bf4-4a4e-a156-9396dbf6f953,,
964,TCGA-BH-A201-01A-01-TSA.19e3ea38-ce75-49fb-81b3-45e14890f370,,
965,TCGA-BH-A202-01A-01-TSA.c8671f7f-1c8e-46f2-bb75-89786eda4c8e,,
966,TCGA-BH-A209-01A-01-TSA.7ae4e111-b182-427b-8c46-726c2f94e82b,,
967,TCGA-BH-A28O-01A-01-MS1.B25C7456-CDA1-4989-97F6-13B9AB7D3688,,
968,TCGA-BH-A2L8-01A-01-TSA.BB86D75F-CD05-4200-A4B7-2D83C697D53A,,
969,TCGA-BH-A42T-01A-01-TSA.2DE6520B-22F3-49A6-9C06-FDAEC456AEC2,,
970,TCGA-BH-A42V-01A-01-TS1.34D6AC99-06D3-4A17-8519-2D71185DF7A4,,
971,TCGA-BH-A5IZ-01A-01-TS1.D8563125-14E3-42A1-827D-B54F348722FF,,
972,TCGA-BH-A5J0-01A-01-TS1.0088B960-4EA8-4BD3-B9B4-7C1FE59D4925,,
973,TCGA-BH-A6R8-01A-02-TSB.0C127098-1764-4555-9588-1D2DE72561A1,,
974,TCGA-BH-A8FY-01A-01-TSA.D4E0E11F-B9FB-4E9D-9F4D-5773A3077F9B,,
975,TCGA-BH-A8FZ-01A-01-TSA.832C63ED-F000-4EC6-AD06-7EA7B1BB6A7C,,
976,TCGA-BH-A8G0-01A-01-TSA.27CBC599-7861-4307-BEAB-E0FBF50C96F7,,
977,TCGA-BH-AB28-01A-03-TSC.7D127A8E-15E8-46A4-9AE3-745856817482,,
978,TCGA-C8-A12M-01A-01-BSA.571f82b7-891b-45bd-a660-96e03d403705,,
979,TCGA-C8-A12M-01A-01-TSA.67d655a2-1838-4590-b72f-9853dc06d757,,
980,TCGA-C8-A12N-01A-01-BS1.77929373-2972-4a23-9aef-68e332bf07cb,,
981,TCGA-C8-A12N-01A-01-TS1.12467703-d419-4109-8a50-232366bf2c3b,,
982,TCGA-C8-A12O-01A-01-BSA.04417171-1d60-461e-a7e3-6a285412945a,,
983,TCGA-C8-A12O-01A-01-TSA.ba52cd91-3f6c-4507-a6b2-baad00effb08,,
984,TCGA-C8-A12T-01A-01-BSA.bad01673-9581-4bac-b060-56e5bbc2fcd3,,
985,TCGA-C8-A12T-01A-01-TSA.c02a2d06-ae14-49da-9f03-5f2f296ad012,,
986,TCGA-C8-A12U-01A-01-BSA.7c5796ff-ef35-4ced-8216-254cd8cbc271,,
987,TCGA-C8-A12U-01A-01-TSA.46d73ab3-ab0b-4739-aabc-3a678d422419,,
988,TCGA-C8-A12W-01A-01-BSA.16af5fbe-7bcf-4274-8762-e255595462f6,,
989,TCGA-C8-A12W-01A-01-TSA.763f7b10-e613-4d9a-be67-4329e670f882,,
990,TCGA-C8-A12X-01A-01-BSA.9db0b173-c9c0-45c0-9a43-85296a3031f5,,
991,TCGA-C8-A12X-01A-01-TSA.3436a21f-d32b-4645-b767-c6cd450893f0,,
992,TCGA-C8-A130-01A-03-BSC.f362f3af-a66f-4a3b-a3cc-3768a59602f3,,
993,TCGA-C8-A130-01A-03-TSC.251e7faa-da83-468e-ad6e-4c14768a595e,,
994,TCGA-C8-A132-01A-03-BSC.df2e326d-3efd-482a-b719-b78b9be61204,,
995,TCGA-C8-A132-01A-03-TSC.439f1ea4-e2c2-40b7-ad17-0845119b7e8a,,
996,TCGA-C8-A133-01A-03-BSC.cbc07c65-6e59-401f-aa06-549c488cf575,,
997,TCGA-C8-A133-01A-03-TSC.ec2ffe8b-a27e-4f73-bff5-af3cb1020b32,,
998,TCGA-C8-A138-01A-01-BSA.27aba9f8-6a6e-41b5-b15d-89206cc475a6,,
999,TCGA-C8-A138-01A-01-TSA.51e98f1b-b02a-4c46-92d4-73bc15a006d0,,
1000,TCGA-C8-A1HE-01A-01-TSA.486b54ee-a535-4aca-a6b9-8dbc37181882,,
1001,TCGA-C8-A1HG-01A-01-TSA.6acb2e7b-9d83-424a-ba81-73c02863eaa4,,
1002,TCGA-C8-A1HI-01A-01-TSA.79037eed-779c-449d-8fb7-f2487fabadee,,
1003,TCGA-C8-A1HL-01A-01-TSA.81110654-fbdb-4b73-8393-1e738b63160b,,
1004,TCGA-C8-A1HM-01A-01-TSA.8a4cc75b-80ec-45e3-8b1a-a5e66aea10b5,,
1005,TCGA-C8-A1HN-01A-01-TSA.496482be-a830-4ae0-97d7-db2902ff3ac2,,
1006,TCGA-C8-A1HO-01A-01-TSA.5331126c-9810-4054-9020-e5ff802166b5,,
1007,TCGA-C8-A26V-01A-01-TSA.6f7b2a1a-a487-4abb-af3b-ae0fe016d832,,
1008,TCGA-C8-A26W-01A-01-TSA.5870b3d4-a81e-423e-bb93-5897ebc922a3,,
1009,TCGA-C8-A27A-01A-01-TSA.42984a4b-670c-4649-9c2d-f830da9f838f,,
1010,TCGA-C8-A3M8-01A-01-TSA.F27E2918-AAA7-41F0-90D3-56322773E678,,
1011,TCGA-C8-A8HQ-01A-01-TS1.899C4AC8-28EB-4E8D-9810-A860E89AE54F,,
1012,TCGA-D8-A13Y-01A-01-BSA.e5ebf2b4-7022-45da-8001-e499964080fd,,
1013,TCGA-D8-A13Y-01A-01-TSA.3b97c805-0681-4e8d-9dd9-f24a9c2bb4cd,,
1014,TCGA-D8-A140-01A-01-BSA.43fe6a6c-2b93-4af4-bec0-83966e419094,,
1015,TCGA-D8-A140-01A-01-TSA.6755e653-4d52-4514-b646-a942f729fad5,,
1016,TCGA-D8-A145-01A-01-BS1.bc6b3e0e-0e5c-4da0-bd27-832602d9b4a7,,
1017,TCGA-D8-A145-01A-01-TS1.83d825eb-20f2-410b-a33e-258c5414dccf,,
1018,TCGA-D8-A146-01A-03-TSC.b6b31df5-0bf0-47fb-9806-b99e1357af43,,
1019,TCGA-D8-A1J8-01A-01-TS1.d19d049f-abcc-4cb8-bf9d-223d6bd1c113,,
1020,TCGA-D8-A1JB-01A-01-TS1.dbe1aadb-8200-4711-9e1b-bb73187c807e,,
1021,TCGA-D8-A1JC-01A-01-TS1.63e9532c-494d-4a40-8cef-866e7aadf245,,
1022,TCGA-D8-A1JD-01A-01-TS1.f554d3f0-7483-4cc6-88a1-82ad5a127b15,,
1023,TCGA-D8-A1JE-01A-01-TSA.97962bb4-8aea-4093-aeba-76fef07d5eb9,,
1024,TCGA-D8-A1JH-01A-01-TS1.8d0ed250-b310-4fa4-9ae2-23677c281393,,
1025,TCGA-D8-A1JI-01A-01-TS1.8f40c380-6de5-4352-9dc5-62a75d9ca763,,
1026,TCGA-D8-A1JN-01A-01-TS1.d8e7d0ee-6285-4633-a790-6a746980ba73,,
1027,TCGA-D8-A1JP-01A-01-TSA.17850ecb-c049-47fa-8b12-63bc8815e520,,
1028,TCGA-D8-A1JS-01A-01-TS1.983584f2-54bc-4cfa-bbef-81c98b1e4def,,
1029,TCGA-D8-A1JT-01A-03-TS3.c5694ea0-1941-4b90-bbaf-714cb2bc83ef,,
1030,TCGA-D8-A1X5-01A-01-TS1.e4f88a16-b740-4abe-adbc-a7f937612512,,
1031,TCGA-D8-A1X6-01A-01-TS1.a7878d66-8147-4d0b-ad0c-99ebb7831cea,,
1032,TCGA-D8-A1X8-01A-01-TS1.782592a4-a9aa-4f61-b544-68c54aa78a7f,,
1033,TCGA-D8-A1X9-01A-01-TS1.5e0a9a6f-7590-4912-be93-23dac19f12f0,,
1034,TCGA-D8-A1XA-01A-01-TS1.c45c6afa-5fa6-4605-acfb-decde138754f,,
1035,TCGA-D8-A1XB-01A-01-TS1.ef5ac532-0ea5-49cb-b959-4f7463fd9d97,,
1036,TCGA-D8-A1XC-01A-01-TS1.6b48662f-60e9-4692-8ada-1fb19089d5db,,
1037,TCGA-D8-A1XD-01A-01-TS1.c21dde19-2c65-4c17-ae8f-27371c2413d1,,
1038,TCGA-D8-A1XF-01A-01-TS1.2debd2a3-fb89-43d6-94a9-145f831aa282,,
1039,TCGA-D8-A1XG-01A-01-TS1.aad14db1-a4b7-46df-ab4b-c4c4e827599b,,
1040,TCGA-D8-A1XJ-01A-01-TS1.f386575c-0fc4-41cd-8b4c-834ef6d3a515,,
1041,TCGA-D8-A1XL-01A-01-TS1.9842f79c-5785-4961-81fe-d1639b1560a6,,
1042,TCGA-D8-A1XM-01A-02-TS2.3863ab4d-f89c-4a1c-8965-ff12b9c8dc4b,,
1043,TCGA-D8-A1XO-01A-01-TS1.aedcf4d8-d516-478d-a39a-88cf094d580e,,
1044,TCGA-D8-A1XR-01A-01-TS1.087d05ee-9a03-4433-9060-98a80832867a,,
1045,TCGA-D8-A1XS-01A-01-TS1.0bbe79f5-903c-4ef1-a9fe-7479a1141316,,
1046,TCGA-D8-A1XU-01A-01-TS1.608d30cd-fb83-4e0c-a164-a9d99044681c,,
1047,TCGA-D8-A1XV-01A-01-TS1.21f6af08-36d4-41a1-8ad1-1175d352a26d,,
1048,TCGA-D8-A1XY-01A-01-TS1.2e8a6af7-420f-4738-a8e8-0aa5befddff5,,
1049,TCGA-D8-A1Y0-01A-01-TS1.c38fad63-fb38-482d-b9ad-62de484bfdac,,
1050,TCGA-D8-A1Y1-01A-02-TS2.218a98c4-7528-4eb6-83d1-9866a80969d2,,
1051,TCGA-D8-A1Y2-01A-01-TS1.9210964e-1f00-4cde-99b2-97662455f1a1,,
1052,TCGA-D8-A1Y3-01A-01-TS1.a7b0b267-a323-4f17-ba7c-34ccfcf936e4,,
1053,TCGA-D8-A27E-01A-01-TSA.48a9ccf5-588d-4f44-a026-2ba63d43c5fd,,
1054,TCGA-D8-A27I-01A-01-TS1.853e903d-d155-404c-8546-19fe9464a04f,,
1055,TCGA-D8-A27K-01A-01-TS1.b8d6df65-efe5-4317-b903-b93ec05aaa5f,,
1056,TCGA-D8-A27L-01A-01-TS1.55e3d05f-c91d-4b63-b265-5e4bda1779ce,,
1057,TCGA-D8-A27N-01A-01-TS1.f4371b61-6f8f-48c6-9493-d9c96402634f,,
1058,TCGA-D8-A27P-01A-01-TSA.df327c6c-1fde-4c29-ad33-de4b8420170f,,
1059,TCGA-D8-A27R-01A-01-TS1.b39b1443-6a3f-46c4-b7ec-18dab2223450,,
1060,TCGA-D8-A27W-01A-01-TSA.73251955-9d38-4c32-bce3-567a50db25a4,,
1061,TCGA-D8-A3Z5-01A-04-TS4.DC4D412A-3D6F-485F-A0CC-D01C8F8C1387,,
1062,TCGA-D8-A4Z1-01A-02-TS2.8713DF53-D04B-41D2-B9BB-3B1D31B1738E,,
1063,TCGA-D8-A73W-01A-02-TS2.A9875DA2-4BD8-4A07-BFDE-D71336E02072,,
1064,TCGA-D8-A73X-01A-01-TS1.297FED03-D11A-4804-B42A-1E50C0110C6E,,
1065,TCGA-E2-A105-01A-01-BS1.74732b85-b95a-41cb-b5e2-7564737a1d36,,
1066,TCGA-E2-A105-01A-01-TS1.570c883f-9b64-47a3-9bf6-32dfd9404a9e,,
1067,TCGA-E2-A106-01A-01-BS1.89dbd8ba-27ae-49d1-9bb1-e60fa13060f9,,
1068,TCGA-E2-A106-01A-01-TS1.c5fe7052-cb83-49bd-8c1d-a82067606921,,
1069,TCGA-E2-A108-01A-01-BSA.285fd0a0-82be-4775-bce9-85cd5497e382,,
1070,TCGA-E2-A108-01A-01-TSA.0c7e7368-5625-4542-a1a0-c98f17f540bb,,
1071,TCGA-E2-A109-01A-01-BSA.ff981360-4e73-4cbd-bb96-540c7f6bd0ed,,
1072,TCGA-E2-A109-01A-01-TSA.21eaebd6-c736-452d-96ea-60ecdbd07764,,
1073,TCGA-E2-A10A-01A-02-BSB.79389df7-59f1-427f-80d4-3a959407407e,,
1074,TCGA-E2-A10A-01A-02-TSB.36e0494e-10c5-4b95-a77c-d8dbe2532135,,
1075,TCGA-E2-A10B-01A-01-MS1.0d808566-0f2e-4a22-b3fd-87d3f2db95b3,,
1076,TCGA-E2-A10B-01A-01-TS1.3bfc66da-c6c4-4246-8794-4b477deba098,,
1077,TCGA-E2-A10C-01A-02-BSB.98829461-a7d3-4e6d-a172-e7c17335c6e2,,
1078,TCGA-E2-A10C-01A-02-TSB.4d05f801-0494-42ad-9365-9b59bf957f4a,,
1079,TCGA-E2-A10F-01A-01-BS1.f98984f5-85ff-4ca5-bcb6-cc6d2e375bc5,,
1080,TCGA-E2-A10F-01A-01-TS1.2e848f27-cde2-4da2-baaf-f4de637f891c,,
1081,TCGA-E2-A14O-01A-03-TSC.710a66c3-f0a8-4c93-85e9-6fd9906ae5f9,,
1082,TCGA-E2-A14Q-01A-01-TS1.3bcfc8aa-a2e5-433b-8102-66cc26c9d69a,,
1083,TCGA-E2-A14S-01A-01-TSA.34b0dc8d-f4f4-4f51-ad17-794e6a10fedc,,
1084,TCGA-E2-A14T-01A-01-TSA.3e947c63-817a-4b85-8065-30adf00015b5,,
1085,TCGA-E2-A14U-01A-01-MS1.A0A0BD05-6F9F-49F8-B2A9-39A9F10F5947,,
1086,TCGA-E2-A14V-01A-01-TSA.97141a78-1272-4533-ab86-d787c86baf4b,,
1087,TCGA-E2-A153-01A-01-TSA.06c28a4f-dd0d-460d-9ee3-086f99e73724,,
1088,TCGA-E2-A154-01A-01-TS1.49b5b0d1-36eb-486f-bcf2-e575ac4764bd,,
1089,TCGA-E2-A155-01A-01-TSA.555fff50-3656-4fe1-bd55-867efffc6ae0,,
1090,TCGA-E2-A156-01A-01-TSA.eb7847c8-dd23-48c3-886f-25d30b21aa27,,
1091,TCGA-E2-A15A-01A-01-TS1.12b3eabe-32d3-4772-8337-e4ae024911bb,,
1092,TCGA-E2-A15C-01A-03-TSC.19c1b196-81cc-46f9-8e36-59e833b6e369,,
1093,TCGA-E2-A15D-01A-01-TS1.3079ed1e-0fe7-45b1-9ec1-c19c5d0b4df8,,
1094,TCGA-E2-A15E-01A-01-TSA.2b86c3d9-2b3d-4d2b-9f8f-dfef08275677,,
1095,TCGA-E2-A15F-01A-01-TS1.ec2c2158-f027-40b9-945e-e081c7b80e46,,
1096,TCGA-E2-A15G-01A-01-TSA.ddb91e88-5cdd-4f96-868d-7c6e7c533be6,,
1097,TCGA-E2-A15H-01A-01-TSA.6ba57309-1e15-4a84-98ad-5e8f02688a96,,
1098,TCGA-E2-A15I-01A-02-TSB.961e62b4-3906-4076-a261-5b33f151c664,,
1099,TCGA-E2-A15J-01A-01-TS1.31bb6cae-5ebb-4a35-b6e8-9467f34bc4a8,,
1100,TCGA-E2-A15K-01A-01-TS1.097d2dde-b4e2-42fb-ac84-9556f0531d72,,
1101,TCGA-E2-A15L-01A-01-TSA.35ecb9b4-790d-4411-9cfa-fc2ee0f7c25c,,
1102,TCGA-E2-A15M-01A-01-TSA.41d14b10-8567-4f43-a5a8-b952d859c70f,,
1103,TCGA-E2-A15O-01A-01-TSA.d73d6e37-7450-4a96-9e21-014f78b2e02a,,
1104,TCGA-E2-A15P-01A-01-TSA.e7932941-750c-4fcc-8520-0d7773912874,,
1105,TCGA-E2-A15R-01A-01-TSA.710a5229-c19b-42ea-87fb-1e8293fbcfd9,,
1106,TCGA-E2-A15S-01A-01-TSA.99332ce7-e3ab-4891-a612-fa51b84869f8,,
1107,TCGA-E2-A15T-01A-01-TS1.8fb07554-d184-4354-bfb5-c08ad658aac1,,
1108,TCGA-E2-A1B1-01A-02-TSB.8d1372de-544d-4c67-9e8f-09bcd33db672,,
1109,TCGA-E2-A1B4-01A-01-TSA.4a536aa0-47af-4c66-a151-a5d5db65a566,,
1110,TCGA-E2-A1B5-01A-02-TSB.a87d1830-610f-4571-9604-cb92a60e33fb,,
1111,TCGA-E2-A1BC-01A-01-TSA.b06fa884-bde3-4b4f-9832-f162e7a82cfa,,
1112,TCGA-E2-A1BD-01A-01-TSA.240c5cd9-3dad-40fe-82a9-f81214203302,,
1113,TCGA-E2-A1IE-01A-01-TSA.fe9a2e4e-1c11-45f6-89e8-ee618922dfe9,,
1114,TCGA-E2-A1IG-01A-01-TSA.acb89b9b-84e6-4d43-9bb4-9dadb9a4bded,,
1115,TCGA-E2-A1IH-01A-01-TSA.99bfdaa7-707e-408e-b285-d5bc61291557,,
1116,TCGA-E2-A1IK-01A-01-TSA.60c8e8ac-399e-4682-b889-a5b4e4ab1c1a,,
1117,TCGA-E2-A1IO-01A-01-TSA.6a2315ed-3e00-4784-8b0f-aa93e6d770d0,,
1118,TCGA-E2-A1IU-01A-01-TSA.ba60c639-0f0b-4ccf-8990-d561c67794a8,,
1119,TCGA-E2-A1L6-01A-01-TSA.6ca116b8-0363-4196-bbc8-232608f87384,,
1120,TCGA-E2-A1L8-01A-01-TSA.2b88c3e8-d202-4b83-8390-126f33606d7a,,
1121,TCGA-E2-A1L9-01A-01-TS1.2d977c38-3f65-4898-b817-e30c041167bf,,
1122,TCGA-E2-A1LA-01A-01-TS1.f300df8b-2423-47e1-8a95-24048aaeac80,,
1123,TCGA-E2-A2P5-01A-01-TS1.881A6B1B-6825-4D7A-828C-D4A0FCC5BAE1,,
1124,TCGA-E2-A2P6-01A-01-TS1.C2E6256C-D82D-4370-A97E-DD16E57888E5,,
1125,TCGA-E2-A3DX-01A-02-TSB.4BD3DC88-03E9-426A-A7D4-033DD742279C,,
1126,TCGA-E2-A570-01A-01-TSA.3BF71DC2-AF5C-400D-BF49-A6A7483481BB,,
1127,TCGA-E2-A572-01A-01-TSA.58C737CB-AF59-4664-9E55-2097E80A35FA,,
1128,TCGA-E2-A9RU-01A-01-TS1.F050312C-0677-416B-9100-AA70F267140A,,
1129,TCGA-E9-A1N4-01A-01-TSA.c0e20e54-baab-4dd4-98c8-3e450a41ea86,,
1130,TCGA-E9-A1NA-01A-01-TSA.54bbd049-8dd8-432e-b015-9325819ba587,,
1131,TCGA-E9-A1NE-01A-02-TSB.f07c5332-4933-4459-a1cc-7fbdff4cf75d,,
1132,TCGA-E9-A1NF-01A-01-TSA.c5078c11-f3d8-47d5-b02a-466663322fd2,,
1133,TCGA-E9-A1NG-01A-02-TSB.b717018b-f4d3-4b8c-8057-4db7173faa83,,
1134,TCGA-E9-A1NH-01A-01-TSA.c377b9a0-f87e-419b-9b59-13809c8b5855,,
1135,TCGA-E9-A1NI-01A-01-TSA.367a994d-fa68-46ea-84e0-19288a39c79e,,
1136,TCGA-E9-A1R2-01A-01-TSA.08bc6aef-5b96-48e7-81fe-b745374d3946,,
1137,TCGA-E9-A22B-01A-01-TSA.c56b2348-5c2c-4212-98f9-fbdcc444963b,,
1138,TCGA-E9-A22D-01A-01-TSA.1d806ebb-4c31-45ae-898e-139903e04c43,,
1139,TCGA-E9-A22E-01A-01-TSA.a51a3c5a-7bb6-48b6-a88c-57627566799e,,
1140,TCGA-E9-A22H-01A-01-TSA.7fc6358e-8ffd-4967-bb2b-b5fa45a9c66e,,
1141,TCGA-E9-A295-01A-01-TSA.14a39b7e-5d34-43ea-971c-09a8db7694e8,,
1142,TCGA-E9-A3Q9-01A-01-TSA.664B1192-F5B9-456E-B51A-65081BB0138F,,
1143,TCGA-E9-A54X-01A-01-TSA.6FDFF7F9-3D49-48CF-96FE-ED6E9D6A1014,,
1144,TCGA-E9-A54Y-01A-01-TSA.7EF6FC52-B788-4ACD-B92A-A59BE4F11BDD,,
1145,TCGA-E9-A5FK-01A-01-TSA.B94B10DB-28F9-434E-9BE2-F2B84C3ED73F,,
1146,TCGA-E9-A6HE-01A-01-TSA.0EC4715E-A5F7-48BF-B95E-8532C3F101D6,,
1147,TCGA-EW-A1IW-01A-01-TSA.23f64e8b-95c5-42b3-919e-65d43275d804,,
1148,TCGA-EW-A1IX-01A-01-TSA.14c3dbaf-c377-426c-96a7-9c087b2f577a,,
1149,TCGA-EW-A1IY-01A-01-TSA.2f6f198d-844c-442d-9569-ddf88cd38642,,
1150,TCGA-EW-A1IZ-01A-01-TSA.a52af132-ed54-40a0-931b-913928cf057f,,
1151,TCGA-EW-A1J2-01A-02-TSB.99b2d68c-e3e5-4e89-ba30-158409bf8430,,
1152,TCGA-EW-A1J3-01A-01-TSA.fdb88562-3185-43d4-ab9a-3d5a8f4a9edb,,
1153,TCGA-EW-A1J5-01A-01-TSA.e6a343d8-808e-49ba-8ccd-a9237523f59b,,
1154,TCGA-EW-A1J6-01A-01-TS1.cbeda021-a81c-4a79-a505-f8f0b4cb6620,,
1155,TCGA-EW-A1OX-01A-01-TSA.74283185-7c47-44ce-8904-1a121870104e,,
1156,TCGA-EW-A1OZ-01A-01-TSA.5b179149-f5d2-4b79-8988-5c2fc2268cdc,,
1157,TCGA-EW-A1P0-01A-01-TSA.01b86041-ac17-4bcf-884e-b7d48240bbe2,,
1158,TCGA-EW-A1P3-01A-01-TSA.bc5f0d8f-aa52-42b7-abe1-f729c2bc5dff,,
1159,TCGA-EW-A1P5-01A-01-TSA.0fdc58ed-1cbd-4f60-839e-c12e1450e431,,
1160,TCGA-EW-A1P6-01A-01-TSA.1cb89d56-47a8-47e8-8726-4ad5190cae9f,,
1161,TCGA-EW-A1PA-01A-01-TSA.b6516a72-91fb-4dd8-8da0-2a9989a48e14,,
1162,TCGA-EW-A1PD-01A-01-TSA.fc5cdd95-913b-4466-bcbb-6f482bfb0764,,
1163,TCGA-EW-A1PE-01A-01-TSA.e016b643-b0f1-4281-bc1d-2cf850716603,,
1164,TCGA-EW-A1PF-01A-01-TSA.580b69ef-3776-4444-9361-e85f183b5b57,,
1165,TCGA-EW-A1PG-01A-01-TSA.2e6d10d1-ae2a-4ca4-9f75-e9fe64e32b70,,
1166,TCGA-EW-A2FV-01A-01-TSA.B2C1CC4E-D5BD-4BCC-8D31-4D7B12145C24,,
1167,TCGA-EW-A2FW-01A-01-TSA.93F3FA5A-4797-489A-B863-4C30CC923B90,,
1168,TCGA-EW-A423-01A-01-TS1.268BA465-DA2E-48D1-B9D7-C0C706499D09,,
1169,TCGA-EW-A6S9-01A-02-TS2.C421885C-98C3-45B9-B01B-49779B87922C,,
1170,TCGA-EW-A6SA-01A-02-TS2.F8EDBB12-CB23-4661-A860-0AFEA6760BEF,,
1171,TCGA-EW-A6SC-01A-01-TS1.CE729044-526A-43D5-BF00-8A0D393E1FAB,,
1172,TCGA-GI-A2C8-01A-01-TSA.3b6ee8f0-86dc-47bc-b5ab-fa0b1c6e8a59,,
1173,TCGA-GM-A2D9-01A-01-TS1.640CA05F-D91E-406B-BFD4-B04441C9C811,,
1174,TCGA-GM-A2DA-01A-01-TS1.ACA772B5-EF8F-4E5E-8AFE-EDD6CD676884,,
1175,TCGA-GM-A2DC-01A-01-TSA.BAB3B2AC-4C10-4D6E-8556-5F6B81DD7A31,,
1176,TCGA-GM-A2DK-01A-02-TSB.67FCA9F8-03FF-4737-8833-EAC61B44B8E5,,
1177,TCGA-GM-A2DM-01A-01-TSA.CE8A6B68-BA97-48F1-A44D-023730B752E7,,
1178,TCGA-GM-A2DN-01A-01-TSA.76E09F3B-7A96-4261-9E3D-37099778B391,,
1179,TCGA-GM-A2DO-01A-01-TSA.7DC927D1-16BB-4AE0-91A6-B73CD8F64C53,,
1180,TCGA-GM-A3NY-01A-01-TSA.9FF1CA73-C6D7-4B3A-8E99-91A69E0CE164,,
1181,TCGA-GM-A3XG-01A-03-TSC.ADDD6BD4-A2A0-450B-9728-E5E00F17191B,,
1182,TCGA-GM-A3XN-01A-01-TS1.C388AECE-6C86-45CF-B9D3-12FC451B8A4D,,
1183,TCGA-GM-A4E0-01A-01-TS1.43B57619-CB29-46C6-BAEA-5064872B4EE7,,
1184,TCGA-GM-A5PV-01A-01-TS1.108695F7-6C19-41C9-9A63-ABD78088F235,,
1185,TCGA-GM-A5PX-01A-01-TS1.B6353D86-B0CD-464C-B976-752100D5CAE8,,
1186,TCGA-HN-A2OB-01A-02-TSB.4938ED50-8E55-4CCB-ABF7-A86E1BCFBA1A,,
1187,TCGA-JL-A3YW-01A-01-TS1.6306EE8C-C37B-4673-B4A1-D0531686C217,,
1188,TCGA-JL-A3YX-01A-01-TS1.B78AA02B-6BBE-4E77-A30C-9D98F2AA11B9,,
1189,TCGA-LD-A66U-01A-01-TS1.A7BDD6E8-BEE1-4F56-B1BF-4100706FC690,,
1190,TCGA-LD-A74U-01A-01-TSA.39E23EF1-2100-4985-AD3B-A261A1FE47C3,,
1191,TCGA-LD-A7W5-01A-02-TSB.9D98EC5D-6842-440B-95E9-4F91DDB9DCA0,,
